#{"t_start": 0, "env_id": 0}
r,l,t
-994.554048,0.03333333333333333,119.170447
-958.018043,0.15,119.230586
-994.556435,0.03333333333333333,119.246738
-994.564075,0.03333333333333333,119.262388
-777.030081,2.066666666666664,119.986947
-999.780048,0.016666666666666666,119.996827
-999.779411,0.016666666666666666,120.006582
-999.779889,0.016666666666666666,120.017146
-989.341576,0.05,120.03922
-989.335369,0.05,120.05999
-999.778138,0.016666666666666666,120.069763
-984.135152,0.06666666666666667,120.095819
-999.779411,0.016666666666666666,120.105656
-989.340462,0.05,120.126263
-999.780366,0.016666666666666666,120.135921
-999.77973,0.016666666666666666,120.14548
-952.806845,0.16666666666666666,120.203557
-999.779889,0.016666666666666666,120.21348
-827.416067,0.8833333333333344,120.525864
-999.779252,0.016666666666666666,120.535569
-786.106446,1.9833333333333312,121.238819
-999.779252,0.016666666666666666,121.248747
-999.780207,0.016666666666666666,121.258861
-984.131014,0.06666666666666667,121.285767
-999.779093,0.016666666666666666,121.295906
-952.818304,0.16666666666666666,121.369892
-999.780366,0.016666666666666666,121.380427
-994.560255,0.03333333333333333,121.395771
-958.001014,0.15,121.449045
-994.555003,0.03333333333333333,121.464955
-836.594656,1.3333333333333335,121.701369
-989.335687,0.05,121.713119
-999.780048,0.016666666666666666,121.718782
-989.336801,0.05,121.729911
-984.126876,0.06666666666666667,121.744688
-999.778297,0.016666666666666666,121.752236
-994.560255,0.03333333333333333,121.761014
-984.121465,0.06666666666666667,123.365038
-999.777024,0.016666666666666666,123.370859
-999.780048,0.016666666666666666,123.376558
-994.556276,0.03333333333333333,123.385044
-911.094974,0.3,123.440076
-999.781162,0.016666666666666666,123.445313
-775.278415,1.3666666666666667,123.825157
-978.903741,0.08333333333333333,123.858225
-999.781958,0.016666666666666666,123.87117
-830.289002,0.7500000000000007,124.166471
-728.793188,2.2999999999999967,125.034938
-999.781003,0.016666666666666666,125.044722
-973.668828,0.09999999999999999,125.089838
-999.777183,0.016666666666666666,125.099664
-994.560573,0.03333333333333333,125.114673
-999.779411,0.016666666666666666,125.124321
-958.010882,0.15,125.181194
-838.271118,0.6500000000000004,125.421254
-968.470839,0.11666666666666665,125.466697
-999.779252,0.016666666666666666,125.476847
-999.779411,0.016666666666666666,125.496481
-999.77973,0.016666666666666666,125.515401
-994.559618,0.03333333333333333,125.544321
-999.781639,0.016666666666666666,125.564621
-968.451263,0.11666666666666665,125.619425
-963.271736,0.13333333333333333,125.673042
-999.780366,0.016666666666666666,125.683355
-999.778775,0.016666666666666666,125.693707
-999.781799,0.016666666666666666,125.704352
-994.554048,0.03333333333333333,125.720123
-999.778934,0.016666666666666666,125.730219
-994.558186,0.03333333333333333,125.745978
-999.779411,0.016666666666666666,125.756386
-921.5083,0.26666666666666666,125.857033
-978.904377,0.08333333333333333,125.890454
-947.57432,0.18333333333333332,125.961953
-999.780684,0.016666666666666666,125.972631
-817.03752,2.3499999999999965,126.86797
-999.779889,0.016666666666666666,126.878008
-994.561846,0.03333333333333333,126.893691
-999.77957,0.016666666666666666,126.903534
-999.779093,0.016666666666666666,126.913354
-999.778297,0.016666666666666666,126.923078
-999.779093,0.016666666666666666,126.932883
-999.77973,0.016666666666666666,126.942874
-999.777979,0.016666666666666666,126.95262
-994.562165,0.03333333333333333,126.967866
-999.779411,0.016666666666666666,126.977852
-999.779252,0.016666666666666666,126.988709
-999.779889,0.016666666666666666,126.999361
-958.031731,0.15,127.058884
-916.342142,0.2833333333333333,130.132895
-994.562961,0.03333333333333333,130.148661
-999.779093,0.016666666666666666,130.158626
-999.781003,0.016666666666666666,130.168537
-753.411675,1.866666666666665,130.866579
-999.779889,0.016666666666666666,130.885341
-963.220329,0.13333333333333333,130.939594
-916.274342,0.2833333333333333,131.04526
-984.120351,0.06666666666666667,131.072118
-994.554048,0.03333333333333333,131.08789
-994.557231,0.03333333333333333,131.103249
-721.58351,4.583333333333322,133.122579
-999.780366,0.016666666666666666,133.132971
-999.780684,0.016666666666666666,133.144478
-989.346191,0.05,133.166129
-989.335528,0.05,133.187272
-999.777183,0.016666666666666666,133.202185
-994.553411,0.03333333333333333,133.222474
-999.779411,0.016666666666666666,133.234258
-942.403228,0.19999999999999998,133.312781
-658.182364,6.049999999999984,137.333496
-978.910107,0.08333333333333333,137.349966
-713.043344,1.4,137.617272
-994.55548,0.03333333333333333,137.625229
-999.778456,0.016666666666666666,137.630204
-952.799683,0.16666666666666666,137.660316
-768.285872,2.116666666666664,138.149177
-926.753398,0.24999999999999997,138.23872
-890.242381,0.36666666666666664,138.383094
-973.692224,0.09999999999999999,138.420179
-999.780366,0.016666666666666666,138.430057
-999.781639,0.016666666666666666,138.44134
-989.348101,0.05,138.463159
-989.337915,0.05,138.484668
-999.77973,0.016666666666666666,138.49879
-994.555799,0.03333333333333333,138.514625
-999.781321,0.016666666666666666,138.524679
-999.779093,0.016666666666666666,138.534481
-999.779411,0.016666666666666666,138.544468
-999.77957,0.016666666666666666,138.554282
-994.555958,0.03333333333333333,138.569577
-973.683948,0.09999999999999999,138.61051
-963.232744,0.13333333333333333,138.658155
-999.780207,0.016666666666666666,138.667929
-999.778297,0.016666666666666666,138.67872
-994.556117,0.03333333333333333,138.693666
-968.47259,0.11666666666666665,138.737311
-889.084659,0.3833333333333333,138.885786
-989.345396,0.05,138.906325
-994.56121,0.03333333333333333,138.921474
-994.555799,0.03333333333333333,138.936557
-994.553889,0.03333333333333333,138.951578
-999.777661,0.016666666666666666,138.962171
-999.782435,0.016666666666666666,138.974596
-984.115894,0.06666666666666667,139.003728
-999.778615,0.016666666666666666,139.014034
-994.556594,0.03333333333333333,139.029233
-999.779889,0.016666666666666666,139.038981
-713.069357,3.1999999999999935,142.521445
-999.780207,0.016666666666666666,142.52664
-999.777979,0.016666666666666666,142.531873
-916.253015,0.2833333333333333,142.581858
-989.343486,0.05,142.592884
-999.778775,0.016666666666666666,142.598103
-890.189701,0.36666666666666664,142.663008
-994.558663,0.03333333333333333,142.671325
-926.682256,0.24999999999999997,142.720992
-999.779093,0.016666666666666666,142.726259
-999.780366,0.016666666666666666,142.731421
-999.778934,0.016666666666666666,142.736577
-999.779889,0.016666666666666666,142.741796
-978.901831,0.08333333333333333,142.759951
-758.483207,1.6333333333333324,143.066154
-958.008972,0.15,143.095021
-822.824517,1.0000000000000013,143.268999
-999.777661,0.016666666666666666,143.274439
-926.640717,0.24999999999999997,143.32736
-978.917269,0.08333333333333333,143.345624
-994.559777,0.03333333333333333,143.354129
-999.780207,0.016666666666666666,143.359503
-999.78148,0.016666666666666666,143.364717
-859.683777,0.4833333333333333,143.471706
-989.339666,0.05,143.483273
-999.777501,0.016666666666666666,143.488622
-999.777979,0.016666666666666666,143.493898
-994.559141,0.03333333333333333,143.502079
-999.778934,0.016666666666666666,143.507339
-989.334573,0.05,143.518438
-999.779411,0.016666666666666666,143.52376
-999.780048,0.016666666666666666,143.529529
-999.780366,0.016666666666666666,143.534739
-947.572569,0.18333333333333332,143.568718
-788.489714,1.2000000000000006,143.796982
-999.780048,0.016666666666666666,143.802339
-999.78148,0.016666666666666666,143.807648
-999.778934,0.016666666666666666,143.812748
-905.863563,0.31666666666666665,143.878215
-978.920611,0.08333333333333333,143.89701
-999.779252,0.016666666666666666,143.902433
-999.780207,0.016666666666666666,143.907647
-989.330435,0.05,143.918743
-994.555639,0.03333333333333333,143.930058
-916.359172,0.2833333333333333,147.012987
-984.110642,0.06666666666666667,147.039388
-947.58928,0.18333333333333332,147.106008
-999.777501,0.016666666666666666,147.116131
-926.722681,0.24999999999999997,147.210881
-994.55739,0.03333333333333333,147.22634
-963.274442,0.13333333333333333,147.275047
