#{"t_start": 0, "env_id": 0}
r,l,t
-1010.4,2.716666666666662,5552.116379
-1010.0,2.4333333333333296,5552.17794
-1034.5,3.5833333333333255,5552.230294
-1036.9,3.9333333333333242,5553.104612
-1115.0,5.7666666666666515,5553.166151
-1010.9,2.7833333333333283,5553.258795
-1030.2,3.5499999999999923,5553.468417
-1088.1,6.449999999999982,5553.85554
-1008.1,2.3833333333333298,5633.34759
-1018.6,2.9833333333333276,5633.428972
-1109.6,6.049999999999984,5633.461376
-1000,2.6833333333333287,5633.734893
-1073.1,4.649999999999989,5634.163284
-1034.7,2.6166666666666623,5634.459881
-1009.2,2.0166666666666644,5634.495803
-1073.3,20.000000000000146,5634.601903
-1003.1,0.4666666666666666,5634.629229
-1028.4,4.116666666666657,5634.653692
-1025.1,3.099999999999994,5634.661349
-1001.3,2.366666666666663,5634.989528
-1006.0,1.6666666666666656,5635.149656
-1015.4,2.1833333333333305,5635.222064
-1023.9,1.8333333333333317,5635.251472
-1009.3,2.2333333333333303,5635.392277
-1001.7,0.44999999999999996,5635.405712
-1030.1,3.483333333333326,5635.814286
-1021.7,2.666666666666662,5636.095366
-1014.0,1.9666666666666646,5636.115708
-1023.9,2.0499999999999976,5636.135255
-1004.5,1.1333333333333342,5636.223624
-1016.0,4.3666666666666565,5636.557691
-1051.5,3.0666666666666607,5637.719095
-1038.2,4.799999999999988,5638.357602
-1169.9,7.766666666666644,5638.529297
-1205.7,6.783333333333315,5639.076131
-1011.8,2.366666666666663,5639.242918
-906.4,20.000000000000146,5639.342745
-1082.6,4.949999999999988,5639.684562
-1003.6,1.4,5639.913313
-1010.6,3.2333333333333267,5640.390643
-1023.6,3.3666666666666596,5640.661649
-1091.9,6.06666666666665,5641.02694
-1000,0.9500000000000013,5641.084605
-1003.6,2.7333333333333285,5641.117471
-1006.5,3.2499999999999933,5641.118563
-866.9,20.000000000000146,5720.210971
-1009.3,1.1166666666666676,5720.760899
-1022.8,2.28333333333333,5720.885817
-1012.5,1.3333333333333335,5721.273938
-1035.5,3.6666666666666585,5721.321377
-1069.7,5.049999999999987,5721.934636
-1000,2.116666666666664,5722.105534
-1072.9,6.349999999999983,5722.376114
-1033.0,4.049999999999991,5722.402352
-1014.2,1.1666666666666674,5722.785883
-988.9,20.000000000000146,5723.172982
-1015.4,3.433333333333326,5723.368772
-758.6,20.000000000000146,5723.607421
-1077.3,5.349999999999986,5723.922931
-1000,2.2166666666666637,5724.0407
-1000,0.7166666666666672,5724.333757
-1161.8,8.199999999999987,5724.382151
-1000,2.3499999999999965,5724.555511
-1007.9,1.9166666666666647,5724.704993
-1002.5,0.850000000000001,5724.724361
-1064.0,6.2333333333333165,5724.798962
-1072.6,5.2999999999999865,5724.868393
-1002.2,1.35,5724.883769
-1000,0.05,5724.904198
-1002.3,1.0833333333333344,5725.265177
-1011.6,1.7833333333333319,5725.387836
